"","Longitude","Latitude","References","MAT","MAP","Vegetation","RSLR","CAR","TSM","mtidalrng","mhws","DEM.Elevation","Cyclong.frequency","modeledCN","NAR"
"349",-79.16,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,120,3.43,1.1,0.77,NA,8.62,15.2463375389126,7.87074270746854
"350",-73.14,40.96,"Flessa et al. 1977",10.9,1159,"Saltmarsh",2.44,87.25,2.3,0.91,0.69,0.12,7.26,15.2463375389126,5.72268584355525
"351",-67.15,44.85,"Goodman et al. 2007",6.2,1171,"Saltmarsh",2.4,119.47,1.2,5.63,3.44,NA,5.52,15.2463375389126,7.83598026051055
"352",-67.46,44.73,"Goodman et al. 2007",6.2,1222,"Saltmarsh",1.5,63.05,1.2,5.63,3.44,1.53,5.74,15.2463375389126,4.1354193975491
"353",-69.61,44.04,"Goodman et al. 2007",7.5,1140,"Saltmarsh",2.9,120.15,2.75,4.54,2.79,-2,5.64,15.2463375389126,7.88058113585288
"354",-67.63,44.54,"Goodman et al. 2007",6.3,1249,"Saltmarsh",2.2,135.79,1.2,5.63,3.44,1.08,5.89,15.2463375389126,8.90640126872628
"355",-67.38,44.63,"Goodman et al. 2007",6.3,1242,"Saltmarsh",1.5,59.1,1.2,5.63,3.44,5.53,5.81,15.2463375389126,3.87634078342826
"356",-69.57,43.94,"Goodman et al. 2007",7.7,1156,"Saltmarsh",2.8,51.69,2.75,4.54,2.79,6.89,5.94,15.2463375389126,3.39032242124207
"357",-69.55,44.02,"Goodman et al. 2007",7.5,1140,"Saltmarsh",2.9,137.71,1.6,4.54,2.85,NA,5.75,15.2463375389126,9.03233315204577
"358",-69.57,43.98,"Goodman et al. 2007",7.7,1156,"Saltmarsh",2.9,117.28,2.75,4.54,2.79,2.5,5.84,15.2463375389126,7.69233920609925
"359",-70.35,43.56,"Goodman et al. 2007",7.9,1147,"Saltmarsh",2.3,112.09,1.07,4.57,2.8,0,6.19,15.2463375389126,7.35192958400124
"360",-70.35,43.56,"Goodman et al. 2007",7.9,1147,"Saltmarsh",2.3,54.52,1.07,4.57,2.8,0,6.19,15.2463375389126,3.57594077009321
"361",-69.98,43.87,"Goodman et al. 2007",7.6,1142,"Saltmarsh",2.3,55.09,2.75,4.54,2.79,4.78,5.69,15.2463375389126,3.61332679795368
"362",-76.77,37.57,"Greiner and Hershner 1998",14.3,1110,"Saltmarsh",3.81,99.29,9.12,0.23,0.17,NA,6.15,15.2463375389126,6.5123836952046
"363",-76.8,37.55,"Greiner and Hershner 1998",14.3,1110,"Saltmarsh",3.81,150.27,9.12,0.23,0.17,5.94,6.17,15.2463375389126,9.85613755542748
"364",-76.8,37.55,"Greiner and Hershner 1998",14.3,1110,"Saltmarsh",3.81,142.31,9.12,0.23,0.17,1.56,6.18,15.2463375389126,9.33404495583207
"365",-76.77,37.61,"Greiner and Hershner 1998",14.3,1110,"Saltmarsh",3.81,229.65,9.12,0.23,0.17,NA,6.05,15.2463375389126,15.0626338564179
"366",-90.54,29.87,"Hatton et al. 1983",20,1608,"Saltmarsh",9.05,238.5,14.63,0.43,0.25,0.24,7.53,15.2463375389126,15.6431011310937
"367",-90.54,29.87,"Hatton et al. 1983",20,1608,"Saltmarsh",9.05,153,14.63,0.43,0.25,0.24,7.53,15.2463375389126,10.0351969520224
"368",-90.24,29.61,"Hatton et al. 1983",20.4,1594,"Saltmarsh",9.05,134.5,17.03,0.45,0.29,0.07,8.03,15.2463375389126,8.82179078462099
"369",-90.24,29.61,"Hatton et al. 1983",20.4,1594,"Saltmarsh",9.05,398.5,17.03,0.45,0.29,0.07,8.03,15.2463375389126,26.1374247410518
"370",-90.17,29.34,"Hatton et al. 1983",20.5,1568,"Saltmarsh",9.05,174,17.03,0.45,0.29,0.28,8.15,15.2463375389126,11.4125769258294
"371",-90.17,29.34,"Hatton et al. 1983",20.5,1568,"Saltmarsh",9.05,413,17.03,0.45,0.29,0.28,8.15,15.2463375389126,27.0884728182042
"372",-90.08,29.23,"Hatton et al. 1983",20.6,1544,"Saltmarsh",9.05,217.5,17.03,0.45,0.29,0.76,8.21,15.2463375389126,14.2657211572867
"373",-90.08,29.23,"Hatton et al. 1983",20.6,1544,"Saltmarsh",9.05,337.5,17.03,0.45,0.29,0.76,8.21,15.2463375389126,22.1364638647553
"374",-75.83,37.45,"Kastler and Wiberg 1996",14.6,1051,"Saltmarsh",4.07,55.33,8.32,0.44,0.52,-1,7.61,15.2463375389126,3.62906828336862
"375",-75.71,37.47,"Kastler and Wiberg 1996",14.5,1046,"Saltmarsh",4.07,85.45,8.32,0.44,0.52,-2,7.79,15.2463375389126,5.60462470294322
"376",-75.83,38.23,"Kearney and Stevenson 1991",13.5,1081,"Saltmarsh",3.74,152.15,9.98,0.54,0.43,-3,6.85,15.2463375389126,9.97944585784449
"377",-75.82,38.22,"Kearney and Stevenson 1991",13.5,1081,"Saltmarsh",3.74,263.63,9.98,0.54,0.43,0,6.91,15.2463375389126,17.2913658330828
"378",-75.82,38.22,"Kearney and Stevenson 1991",13.5,1081,"Saltmarsh",3.74,134.76,9.98,0.54,0.43,0,6.91,15.2463375389126,8.83884406048717
"379",-75.85,38.23,"Kearney and Stevenson 1991",13.7,1070,"Saltmarsh",3.74,206.13,9.98,0.54,0.43,0.75,6.81,15.2463375389126,13.5199682857541
"380",-75.79,38.49,"Kearney and Ward 1986",13.4,1103,"Saltmarsh",3.69,777,6.34,0.61,0.5,1.38,6.52,15.2463375389126,50.9630590308588
"381",-76.71,38.78,"Khan and Brush 1994",13,1060,"Saltmarsh",3.74,250,5.07,0.61,0.49,0.35,3.9,15.2463375389126,16.3973806405595
"382",-76.71,38.78,"Khan and Brush 1994",13,1060,"Saltmarsh",3.74,50,5.07,0.61,0.49,0,3.9,15.2463375389126,3.27947612811189
"383",-81.1,31.87,"Loomis and Craft 2010",19,1259,"Saltmarsh",3.17,28.24,11.44,1.45,0.98,0,7.53,15.2463375389126,1.8522481171576
"384",-81.15,31.91,"Loomis and Craft 2010",19,1259,"Saltmarsh",3.17,48.79,11.44,1.45,0.98,0.53,7.52,15.2463375389126,3.20011280581158
"385",-81.26,31.92,"Loomis and Craft 2010",19.1,1254,"Saltmarsh",3.17,107.14,11.44,1.45,0.98,0.11,7.46,15.2463375389126,7.02726144731816
"386",-81.34,31.35,"Loomis and Craft 2010",19.3,1292,"Saltmarsh",3.17,22.41,1.93,1.41,1,0.6,7.12,15.2463375389126,1.46986120061975
"387",-81.4,31.3,"Loomis and Craft 2010",19.5,1292,"Saltmarsh",3.17,107.9,1.93,1.41,1,0,6.97,15.2463375389126,7.07710948446546
"388",-81.51,31.35,"Loomis and Craft 2010",19.3,1289,"Saltmarsh",3.17,107.73,2.2,1.44,1.01,3.8,6.82,15.2463375389126,7.06595926562988
"389",-81.51,30.99,"Loomis and Craft 2010",19.8,1292,"Saltmarsh",3.17,25.86,8.07,1.44,0.96,0.42,6.44,15.2463375389126,1.69614505345947
"390",-81.57,31,"Loomis and Craft 2010",19.8,1292,"Saltmarsh",3.17,59.32,8.07,1.44,0.96,0.66,6.27,15.2463375389126,3.89077047839195
"391",-81.75,30.98,"Loomis and Craft 2010",19.8,1304,"Saltmarsh",3.17,116.71,8.07,1.44,0.96,1.13,5.83,15.2463375389126,7.65495317823878
"392",-72.86,41.26,"McCaffrey and Thomson 1980",10.4,1130,"Saltmarsh",2.81,150,4.83,0.79,0.59,0.79,7.32,15.2463375389126,9.83842838433568
"393",-70.51,41.55,"Gonneea et al. 2018",9.9,1178,"Saltmarsh",2.7,121.72,2.28,1.23,0.33,0.54,7.92,15.2463375389126,7.98355668627559
"394",-70.51,41.55,"Gonneea et al. 2018",9.9,1178,"Saltmarsh",2.7,53.12,2.28,1.23,0.33,0.52,7.92,15.2463375389126,3.48411543850607
"395",-70.51,41.55,"Gonneea et al. 2018",9.9,1178,"Saltmarsh",2.7,118.38,2.28,1.23,0.33,0,7.92,15.2463375389126,7.76448768091772
"396",-70.58,41.56,"Gonneea et al. 2018",9.9,1178,"Saltmarsh",2.7,114.55,1.96,0.43,0.33,0,7.93,15.2463375389126,7.51327980950434
"397",-70.58,41.56,"Gonneea et al. 2018",9.9,1178,"Saltmarsh",2.7,90.85,1.96,0.43,0.33,-4,7.93,15.2463375389126,5.95880812477931
"398",-70.58,41.56,"Gonneea et al. 2018",9.9,1178,"Saltmarsh",2.7,139.33,1.96,0.43,0.33,-4,7.92,15.2463375389126,9.1385881785966
"399",-70.5,41.58,"Gonneea et al. 2018",9.9,1178,"Saltmarsh",2.7,120.96,2.28,1.23,0.33,0,7.92,15.2463375389126,7.93370864912829
"400",-70.5,41.58,"Gonneea et al. 2018",9.9,1178,"Saltmarsh",2.7,95.89,2.28,1.23,0.33,-1,7.92,15.2463375389126,6.28937931849299
"401",-70.5,41.58,"Gonneea et al. 2018",9.9,1178,"Saltmarsh",2.7,122.89,2.28,1.23,0.33,-1,7.92,15.2463375389126,8.06029642767341
"402",-70.54,41.56,"Gonneea et al. 2018",9.9,1178,"Saltmarsh",2.7,93.67,1.96,0.43,0.33,1.75,7.92,15.2463375389126,6.14377057840482
"403",-70.54,41.56,"Gonneea et al. 2018",9.9,1178,"Saltmarsh",2.7,111.5,1.96,0.43,0.33,1.25,7.92,15.2463375389126,7.31323176568952
"404",-76.89,37.55,"Neubauer et al 2002",14.3,1108,"Saltmarsh",3.81,174.49,9.12,0.23,0.17,-1,6.05,15.2463375389126,11.4447157918849
"405",-81.13,32.17,"Noe et al 2016",18.8,1256,"Saltmarsh",3.17,48,11.2,1.36,0.97,0.3,7.34,15.2463375389126,3.14829708298742
"406",-79.34,33.34,"Noe et al 2016",17.7,1302,"Saltmarsh",3.17,69,9.25,0.99,0.71,2.01,8.48,15.2463375389126,4.52567705679441
"407",-90.24,29.61,"Nyman et al 1990",20.4,1594,"Saltmarsh",9.05,347.65,17.03,0.45,0.29,0.07,8.03,15.2463375389126,22.802197518762
"408",-90.54,29.87,"Nyman et al 1990",20,1608,"Saltmarsh",9.05,81.09,14.63,0.43,0.25,0.24,7.53,15.2463375389126,5.31865438457187
"409",-90.54,29.87,"Nyman et al 1990",20,1608,"Saltmarsh",9.05,231.05,14.63,0.43,0.25,0.24,7.53,15.2463375389126,15.1544591880051
"410",-90.24,29.61,"Nyman et al 1990",20.4,1594,"Saltmarsh",9.05,130.56,17.03,0.45,0.29,0.07,8.03,15.2463375389126,8.56336806572577
"411",-89.92,29.29,"Nyman et al 1990",20.6,1539,"Saltmarsh",9.05,380.7,17.03,0.45,0.29,0.76,8.24,15.2463375389126,24.9699312394439
"412",-90.55,29.39,"Nyman et al 1993",20.4,1597,"Saltmarsh",9.05,622.5,17.03,0.45,0.29,0,7.87,15.2463375389126,40.8294777949931
"413",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,283.5,17.03,0.45,0.29,0,7.87,15.2463375389126,18.5946296463944
"414",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,220,17.03,0.45,0.29,0,7.87,15.2463375389126,14.4296949636923
"415",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,288,17.03,0.45,0.29,0,7.87,15.2463375389126,18.8897824979245
"416",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,219.5,17.03,0.45,0.29,0,7.87,15.2463375389126,14.3969002024112
"417",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,155,17.03,0.45,0.29,0,7.87,15.2463375389126,10.1663759971469
"418",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,203,17.03,0.45,0.29,0,7.87,15.2463375389126,13.3146730801343
"419",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,228,17.03,0.45,0.29,0,7.87,15.2463375389126,14.9544111441902
"420",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,388,17.03,0.45,0.29,0,7.87,15.2463375389126,25.4487347541483
"421",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,296,17.03,0.45,0.29,0,7.87,15.2463375389126,19.4144986784224
"422",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,398,17.03,0.45,0.29,0,7.87,15.2463375389126,26.1046299797707
"423",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,217,17.03,0.45,0.29,0,7.87,15.2463375389126,14.2329263960056
"424",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,360,17.03,0.45,0.29,0,7.87,15.2463375389126,23.6122281224056
"425",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,312,17.03,0.45,0.29,0,7.87,15.2463375389126,20.4639310394182
"426",-90.55,29.39,"Nyman et al 1995",20.4,1597,"Saltmarsh",9.05,172.5,17.03,0.45,0.29,0,7.87,15.2463375389126,11.314192641986
"427",-90.29,29.28,"Nyman et al. 2006",20.6,1550,"Saltmarsh",9.05,228,17.03,0.45,0.29,0.63,8.08,15.2463375389126,14.9544111441902
"428",-92.95,29.9,"Nyman et al. 2006",19.9,1466,"Saltmarsh",9.05,310.5,20.75,0.65,0.44,0.02,4.83,15.2463375389126,20.3655467555749
"429",-90.33,29.77,"Nyman et al. 2006",20.4,1589,"Saltmarsh",9.05,308.5,14.86,0.37,0.23,0.09,7.87,15.2463375389126,20.2343677104504
"430",-93.05,29.92,"Nyman et al. 2006",20,1446,"Saltmarsh",9.05,312.06,20.75,0.65,0.44,0,4.72,15.2463375389126,20.4678664107719
"431",-90.54,29.41,"Nyman et al. 2006",20.4,1597,"Saltmarsh",9.05,309,17.03,0.45,0.29,-0.35,7.87,15.2463375389126,20.2671624717315
"432",-91.03,29.41,"Nyman et al. 2006",20.4,1607,"Saltmarsh",9.05,212,17.03,0.45,0.29,0.01,7.17,15.2463375389126,13.9049787831944
"433",-90.54,29.41,"Nyman et al. 2006",20.4,1597,"Saltmarsh",9.05,271,17.03,0.45,0.29,-0.35,7.87,15.2463375389126,17.7747606143665
"434",-91.03,29.41,"Nyman et al. 2006",20.4,1607,"Saltmarsh",9.05,302,17.03,0.45,0.29,0.01,7.17,15.2463375389126,19.8080358137958
"435",-71.87,41.34,"Orson and Niering1998",9.8,1212,"Saltmarsh",2.55,94.18,2.54,0.77,0.54,0,7.92,15.2463375389126,6.17722123491156
"436",-71.86,41.33,"Orson and Niering1998",9.8,1212,"Saltmarsh",2.55,164.18,2,0.77,0.55,2.58,7.92,15.2463375389126,10.7684878142682
"437",-71.87,41.34,"Orson and Niering1998",9.8,1212,"Saltmarsh",2.55,97.04,2.54,0.77,0.54,1.23,7.92,15.2463375389126,6.36480726943956
"438",-75.17,39.86,"Orson et al. 1990",12.4,1109,"Saltmarsh",3.4,100,3.64,1.23,1.1,1.61,5.93,15.2463375389126,6.55895225622378
"439",-75.17,39.86,"Orson et al. 1990",12.4,1109,"Saltmarsh",3.4,110,3.64,1.23,1.1,2.21,5.93,15.2463375389126,7.21484748184616
"440",-75.17,39.86,"Orson et al. 1990",12.4,1109,"Saltmarsh",3.4,128,3.64,1.23,1.1,2.21,5.93,15.2463375389126,8.39545888796644
"441",-75.17,39.86,"Orson et al. 1990",12.4,1109,"Saltmarsh",3.4,130,3.64,1.23,1.1,-1,5.93,15.2463375389126,8.52663793309092
"442",-69.95,41.83,"Roman et al. 1997",9.5,1122,"Saltmarsh",2.4,256.5,2.61,3.86,2.39,0.4,7.87,15.2463375389126,16.823712537214
"443",-69.95,41.84,"Roman et al. 1997",9.5,1124,"Saltmarsh",2.4,131.1,2.61,3.86,2.39,-1,7.87,15.2463375389126,8.59878640790938
"444",-69.95,41.84,"Roman et al. 1997",9.5,1124,"Saltmarsh",2.4,193.8,2.61,3.86,2.39,4.56,7.87,15.2463375389126,12.7112494725617
"445",-70.84,42.73,"Semien 2012",9.5,1124,"Saltmarsh",2,73.25,2.68,4.45,2.81,0.73,7.43,15.2463375389126,4.80443252768392
"446",-70.84,42.73,"Semien 2012",9.5,1124,"Saltmarsh",2,79.48,2.68,4.45,2.81,0.73,7.43,15.2463375389126,5.21305525324666
"447",-70.84,42.73,"Semien 2012",9.5,1124,"Saltmarsh",2,57.11,2.68,4.45,2.81,0.73,7.43,15.2463375389126,3.7458176335294
"448",-76.06,38.42,"Stevenson et al. 1985",13.7,1089,"Saltmarsh",3.87,175.16,9.98,0.54,0.43,-1,6.07,15.2463375389126,11.4886607720016
"449",-76.06,38.42,"Stevenson et al. 1985",13.7,1089,"Saltmarsh",3.87,77.63,9.98,0.54,0.43,-1,6.07,15.2463375389126,5.09171463650652
"450",-74.27,40.57,"Sturdevant et al. 2002",11.6,1189,"Saltmarsh",4.35,160,1.48,1.11,0.8,-3,6.11,15.2463375389126,10.4943236099581
"451",-74.27,40.57,"Sturdevant et al. 2002",11.6,1189,"Saltmarsh",4.35,97.5,1.48,1.11,0.8,0.45,6.11,15.2463375389126,6.39497844981819
"452",-74.27,40.56,"Sturdevant et al. 2002",11.6,1189,"Saltmarsh",4.35,132,1.48,1.11,0.8,-1,6.12,15.2463375389126,8.6578169782154
"453",-74.27,40.56,"Sturdevant et al. 2002",11.6,1189,"Saltmarsh",4.35,142,1.48,1.11,0.8,0,6.12,15.2463375389126,9.31371220383777
"454",-124.19,43.37,"Thom 1992",11.1,1631,"Saltmarsh",1.7,110.15,1.68,2.04,1.67,0.19,NA,15.2463375389126,7.2246859102305
"455",-124,46.84,"Thom 1992",9.9,2052,"Saltmarsh",1.3,114,5.61,2.33,1.91,0.73,NA,15.2463375389126,7.47720557209511
"456",-124,46.84,"Thom 1992",9.9,2052,"Saltmarsh",1.3,119.69,5.61,2.33,1.91,0.73,NA,15.2463375389126,7.85040995547425
"457",-122.69,47.1,"Thom 1992",10.4,1161,"Saltmarsh",2,101.53,0.56,2.42,2.08,0,NA,15.2463375389126,6.65930422574401
"458",-122.69,47.1,"Thom 1992",10.4,1161,"Saltmarsh",2,76.5,0.56,2.42,2.08,0,NA,15.2463375389126,5.01759847601119
"459",-122.69,47.1,"Thom 1992",10.4,1161,"Saltmarsh",2,104.54,0.56,2.42,2.08,0,NA,15.2463375389126,6.85672868865634
"460",-122.69,47.1,"Thom 1992",10.4,1161,"Saltmarsh",2,108,0.56,2.42,2.08,0,NA,15.2463375389126,7.08366843672169
"461",-122.49,48.51,"Thom 1992",9.6,990,"Saltmarsh",0.8,156.81,1.99,2.61,2.07,0,NA,15.2463375389126,10.2850930329845
"462",-124.35,47.53,"Thom 1992",9.5,3087,"Saltmarsh",1.7,110.15,2.19,2.03,1.76,-0.22,NA,15.2463375389126,7.2246859102305
"463",-124.35,47.53,"Thom 1992",9.5,3087,"Saltmarsh",1.7,100.77,2.19,2.03,1.76,-0.22,NA,15.2463375389126,6.60945618859671
"464",-123.05,48.08,"Thom 1992",9.2,744,"Saltmarsh",0.6,110.15,0.74,2.45,2,0.32,NA,15.2463375389126,7.2246859102305
"465",-79.19,33.32,"Vogel et al 1996",17.6,1330,"Saltmarsh",2,242.6,9.25,0.99,0.71,-4,8.64,15.2463375389126,15.9120181735989
"466",-79.17,33.34,"Vogel et al 1996",17.6,1327,"Saltmarsh",2,121.8,9.25,0.99,0.71,-3,8.66,15.2463375389126,7.98880384808057
"467",-79.2,33.32,"Vogel et al 1996",17.6,1330,"Saltmarsh",2,205.38,9.25,0.99,0.71,-3,8.64,15.2463375389126,13.4707761438324
"468",-75.79,38.49,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,175.3,6.34,0.61,0.5,1.38,6.52,15.2463375389126,11.4978433051603
"469",-75.82,38.47,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,175.3,6.34,0.61,0.5,-1,6.48,15.2463375389126,11.4978433051603
"470",-75.83,38.45,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,285.24,9.98,0.54,0.43,-1,6.48,15.2463375389126,18.7087554156527
"471",-75.83,38.45,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,285.24,9.98,0.54,0.43,-1,6.48,15.2463375389126,18.7087554156527
"472",-75.79,38.49,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,495.67,6.34,0.61,0.5,1.38,6.52,15.2463375389126,32.5107586484244
"473",-75.82,38.48,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,495.67,6.34,0.61,0.5,-1,6.46,15.2463375389126,32.5107586484244
"474",-75.81,38.48,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,143.66,6.34,0.61,0.5,-1,6.47,15.2463375389126,9.42259081129109
"475",-75.81,38.48,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,143.66,6.34,0.61,0.5,-1,6.47,15.2463375389126,9.42259081129109
"476",-75.81,38.48,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,163.46,6.34,0.61,0.5,-1,6.47,15.2463375389126,10.7212633580234
"477",-75.8,38.5,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,685.9,6.34,0.61,0.5,-1,6.48,15.2463375389126,44.9878535254389
"478",-75.79,38.49,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,181.06,6.34,0.61,0.5,1.38,6.52,15.2463375389126,11.8756389551188
"479",-75.84,38.41,"Ward et al 1998",13.6,1095,"Saltmarsh",3.69,181.06,9.98,0.54,0.43,0,6.51,15.2463375389126,11.8756389551188
"480",-75.79,38.49,"Ward et al 1998",13.4,1103,"Saltmarsh",3.69,115.92,6.34,0.61,0.5,1.38,6.52,15.2463375389126,7.60313745541461
"481",-75.92,38.35,"Ward et al 1998",13.6,1095,"Saltmarsh",3.69,115.92,9.98,0.54,0.43,-2,6.49,15.2463375389126,7.60313745541461
"482",-75.84,38.22,"Ward et al 1998",13.7,1070,"Saltmarsh",3.69,39.48,9.98,0.54,0.43,-2,6.88,15.2463375389126,2.58947435075715
"483",-75.83,38.23,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,198.19,9.98,0.54,0.43,0,6.87,15.2463375389126,12.9991874766099
"484",-75.82,38.23,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,6.3,9.98,0.54,0.43,0,6.88,15.2463375389126,0.413213992142098
"485",-75.84,38.23,"Ward et al 1998",13.7,1070,"Saltmarsh",3.69,43.68,9.98,0.54,0.43,-2,6.85,15.2463375389126,2.86495034551855
"486",-75.8,38.22,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,110.7,9.98,0.54,0.43,-1,6.93,15.2463375389126,7.26076014763973
"487",-75.81,38.21,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,83.54,9.98,0.54,0.43,-2,6.94,15.2463375389126,5.47934871484935
"488",-75.81,38.21,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,137.94,9.98,0.54,0.43,-3,6.94,15.2463375389126,9.04741874223509
"489",-75.82,38.21,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,79.14,9.98,0.54,0.43,0,6.92,15.2463375389126,5.1907548155755
"490",-75.82,38.21,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,65.27,9.98,0.54,0.43,-3,6.91,15.2463375389126,4.28102813763726
"491",-75.83,38.22,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,95.58,9.98,0.54,0.43,-2,6.9,15.2463375389126,6.26904656649869
"492",-75.82,38.23,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,47.04,9.98,0.54,0.43,0.17,6.86,15.2463375389126,3.08533114132767
"493",-75.81,38.21,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,126.14,9.98,0.54,0.43,2.17,6.94,15.2463375389126,8.27346237600068
"494",-75.81,38.23,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,130.2,9.98,0.54,0.43,-4,6.9,15.2463375389126,8.53975583760337
"495",-75.8,38.23,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,301.41,9.98,0.54,0.43,-2,6.9,15.2463375389126,19.7693379954841
"496",-75.81,38.21,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,136.22,9.98,0.54,0.43,2.17,6.94,15.2463375389126,8.93460476342804
"497",-75.81,38.21,"Ward et al 1998",13.5,1081,"Saltmarsh",3.69,188.25,9.98,0.54,0.43,0,6.94,15.2463375389126,12.3472276223413
"498",-75.41,39.43,"Weston et al. 2014",12.6,1073,"Saltmarsh",3.4,335.8,23.64,1.54,1.03,-4,6.16,15.2463375389126,22.0249616763995
"499",-75.45,39.62,"Weston et al. 2014",12.4,1103,"Saltmarsh",3.4,250.4,20.58,1.57,1.03,-0.05,5.74,15.2463375389126,16.4236164495844
"500",-75.36,39.79,"Weston et al. 2014",12.5,1099,"Saltmarsh",3.4,109.8,9.3,1.57,1.03,-3,5.65,15.2463375389126,7.20172957733371
"501",-66.43,45.1,"Chmura 2001",6,1239,"Saltmarsh",2.1,101.64,3.3,7.08,4.3,2.98,4.58,15.2463375389126,6.66651907322585
"502",117.6,38.83,"Li et al 2003",12.3,567,"Saltmarsh",3,34.08,21.71,1.32,1.12,0.54,1,15.2463375389126,2.23529092892107
"503",117.6,38.83,"Li et al 2003",12.3,567,"Saltmarsh",3,27.77,21.71,1.32,1.12,0.54,1,15.2463375389126,1.82142104155334
"504",117.75,38.35,"Li et al 2003",12.4,577,"Saltmarsh",3,41.66,23.07,1.2,1.1,0,1,15.2463375389126,2.73245950994283
"505",117.75,38.35,"Li et al 2003",12.4,577,"Saltmarsh",3,27.77,23.07,1.2,1.1,0,1,15.2463375389126,1.82142104155334
"506",117.75,38.35,"Li et al 2003",12.4,577,"Saltmarsh",3,73.22,23.07,1.2,1.1,0,1,15.2463375389126,4.80246484200705
"507",117.75,38.35,"Li et al 2003",12.4,577,"Saltmarsh",3,61.85,23.07,1.2,1.1,0,1,15.2463375389126,4.05671197047441
"508",117.75,38.35,"Li et al 2003",12.4,577,"Saltmarsh",3,53.02,23.07,1.2,1.1,0,1,15.2463375389126,3.47755648624985
"509",117.75,38.35,"Li et al 2003",12.4,577,"Saltmarsh",3,378.7,23.07,1.2,1.1,0,1,15.2463375389126,24.8387521943195
"510",117.75,38.35,"Li et al 2003",12.4,577,"Saltmarsh",3,378.7,23.07,1.2,1.1,0,1,15.2463375389126,24.8387521943195
"511",117.56,38.67,"Li et al 2003",12.3,567,"Saltmarsh",3,161.58,22.53,1.36,1.19,0.18,1,15.2463375389126,10.5979550556064
"512",117.75,38.35,"Li et al 2003",12.4,577,"Saltmarsh",3,244.89,23.07,1.2,1.1,0,1,15.2463375389126,16.0622181802664
"513",-66.98,45.16,"Chmura et al 2003",6,1171,"Saltmarsh",2.75,156.49,3.3,7.08,4.3,2.45,5.18,15.2463375389126,10.2641043857646
"514",-66.43,45.1,"Chmura et al 2003",6,1239,"Saltmarsh",2.75,481.88,3.3,7.08,4.3,2.98,4.58,15.2463375389126,31.6062791322912
"515",-66.43,45.1,"Chmura et al 2003",6,1239,"Saltmarsh",2.75,110.85,3.3,7.08,4.3,2.98,4.58,15.2463375389126,7.27059857602406
"516",-66.16,45.19,"Chmura et al 2003",6,1291,"Saltmarsh",2.75,250.44,5.4,7.85,4.75,1.13,4.38,15.2463375389126,16.4262400304868
"517",-66.16,45.19,"Chmura et al 2003",6,1291,"Saltmarsh",2.75,169.82,5.4,7.85,4.75,1.13,4.38,15.2463375389126,11.1384127215192
"518",-65.55,45.34,"Chmura et al 2003",5.4,1266,"Saltmarsh",2.75,358.02,8.98,8.23,4.99,2.54,3.98,15.2463375389126,23.4823608677324
"519",-65.55,45.34,"Chmura et al 2003",5.4,1266,"Saltmarsh",2.75,205.2,8.98,8.23,4.99,2.54,3.98,15.2463375389126,13.4589700297712
